_id,tracking_number,carrier,scans[0].timestamp,scans[0].scan,scans[1].timestamp,scans[1].scan,scans[2].timestamp,scans[2].scan,scans[3].timestamp,scans[3].scan,scans[4].timestamp,scans[4].scan,scans[5].timestamp,scans[5].scan,scans[6].timestamp,scans[6].scan,scans[7].timestamp,scans[7].scan,scans[8].timestamp,scans[8].scan,scans[9].timestamp,scans[9].scan,scans[10].timestamp,scans[10].scan,scans[11].timestamp,scans[11].scan,scans[12].timestamp,scans[12].scan,scans[13].timestamp,scans[13].scan,scans[14].timestamp,scans[14].scan,scans[15].timestamp,scans[15].scan,scans[16].timestamp,scans[16].scan,scans[17].timestamp,scans[17].scan,scans[18].timestamp,scans[18].scan,scans[19].timestamp,scans[19].scan,scans[20].timestamp,scans[20].scan,scans[21].timestamp,scans[21].scan,scans[22].timestamp,scans[22].scan,scans[23].timestamp,scans[23].scan,scans[24].timestamp,scans[24].scan,scans[25].timestamp,scans[25].scan,scans[26].timestamp,scans[26].scan,scans[27].timestamp,scans[27].scan,scans[28].timestamp,scans[28].scan,scans[29].timestamp,scans[29].scan,scans[30].timestamp,scans[30].scan,scans[31].timestamp,scans[31].scan,scans[32].timestamp,scans[32].scan,scans[33].timestamp,scans[33].scan,scans[34].timestamp,scans[34].scan,scans[35].timestamp,scans[35].scan,scans[36].timestamp,scans[36].scan
67d7c10c380fe7c6439eff11,3235694578,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-20T11:49:00,shipment manifested,2024-12-20T12:34:00,shipment dropped off awaiting carrier collection,2024-12-21T00:57:00,warehouse scan,2024-12-21T02:30:00,in transit,2024-12-21T02:30:00,in transit,2024-12-21T13:22:00,in transit,2024-12-21T21:31:00,warehouse scan,2024-12-22T23:13:00,warehouse scan,2024-12-23T00:00:00,in transit,2024-12-23T06:38:00,arrival scan,2024-12-23T06:38:00,export scan,2024-12-23T07:32:00,in transit,2024-12-24T10:45:00,in transit,2024-12-30T08:19:00,in transit,2024-12-31T13:15:00,arrival at delivery depot,2025-01-02T23:22:00,arrival at delivery depot,2025-01-03T07:47:00,arrival at delivery depot,2025-01-03T08:06:00,out for delivery,2025-01-03T09:58:00,delivery attempted,2025-01-03T11:09:00,delivery attempted,2025-01-03T11:09:00,delivery attempted,2025-01-04T06:36:00,arrival at delivery depot,2025-01-04T06:36:00,arrival at delivery depot,2025-01-04T08:15:00,out for delivery,2025-01-04T08:15:00,out for delivery,2025-01-04T09:41:00,delivery rescheduled,2025-01-04T09:41:00,delivery rescheduled,2025-01-04T10:27:00,delivery attempted,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439eff19,5208325c-2a87-471a-b391-b6b09167dc76-90949,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-20T11:49:00,shipment manifested,2024-12-20T12:34:00,shipment dropped off awaiting carrier collection,2024-12-21T00:57:00,warehouse scan,2024-12-21T02:30:00,in transit,2024-12-21T02:30:00,in transit,2024-12-21T13:22:00,in transit,2024-12-21T21:31:00,warehouse scan,2024-12-22T23:13:00,warehouse scan,2024-12-23T00:00:00,in transit,2024-12-23T06:38:00,arrival scan,2024-12-23T06:38:00,export scan,2024-12-23T07:32:00,in transit,2024-12-24T10:45:00,in transit,2024-12-30T08:19:00,in transit,2024-12-31T13:15:00,arrival at delivery depot,2025-01-02T23:22:00,arrival at delivery depot,2025-01-03T07:47:00,arrival at delivery depot,2025-01-03T08:06:00,out for delivery,2025-01-03T09:58:00,delivery attempted,2025-01-03T11:09:00,delivery attempted,2025-01-03T11:09:00,delivery attempted,2025-01-04T06:36:00,arrival at delivery depot,2025-01-04T06:36:00,arrival at delivery depot,2025-01-04T08:15:00,out for delivery,2025-01-04T08:15:00,out for delivery,2025-01-04T09:41:00,delivery rescheduled,2025-01-04T09:41:00,delivery rescheduled,2025-01-04T10:27:00,delivery attempted,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439effbf,3700004559,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-03T08:39:00,in transit,2025-01-06T10:58:00,in transit,2025-01-07T15:48:00,in transit,2025-01-07T17:32:00,customs clearance in progress,2025-01-07T18:17:00,additional information required for customs clearance,2025-01-07T18:26:00,arrival scan,2025-01-07T18:32:00,customs clearance in progress,2025-01-07T22:49:00,arrival at delivery depot,2025-01-07T23:12:00,released by customs. clearance complete.,2025-01-07T23:51:00,awaiting further instructions,2025-01-08T23:34:00,arrival at delivery depot,2025-01-09T06:18:00,arrival at delivery depot,2025-01-09T07:41:00,out for delivery,2025-01-09T11:15:00,delivery attempted,2025-01-09T12:01:00,delivery attempted,2025-01-10T07:38:00,out for delivery,2025-01-10T12:45:00,delivery attempted,2025-01-10T12:45:00,arrival at delivery depot,2025-01-10T12:45:00,delivery attempted,2025-01-10T13:28:00,delivery attempted,2025-01-10T13:28:00,delivery attempted,2025-01-13T06:07:00,arrival at delivery depot,2025-01-13T06:07:00,arrival at delivery depot,2025-01-13T07:33:00,out for delivery,2025-01-13T07:33:00,out for delivery,2025-01-13T11:11:00,delivery attempted,2025-01-13T11:11:00,delivery attempted,2025-01-13T13:13:00,delivery attempted,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f02bb,9e5ea839-d679-4666-b823-70c4a2f11e36-86373,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-03T08:39:00,in transit,2025-01-06T10:58:00,in transit,2025-01-07T15:48:00,in transit,2025-01-07T17:32:00,customs clearance in progress,2025-01-07T18:17:00,additional information required for customs clearance,2025-01-07T18:26:00,arrival scan,2025-01-07T18:32:00,customs clearance in progress,2025-01-07T22:49:00,arrival at delivery depot,2025-01-07T23:12:00,released by customs. clearance complete.,2025-01-07T23:51:00,awaiting further instructions,2025-01-08T23:34:00,arrival at delivery depot,2025-01-09T06:18:00,arrival at delivery depot,2025-01-09T07:41:00,out for delivery,2025-01-09T11:15:00,delivery attempted,2025-01-09T12:01:00,delivery attempted,2025-01-10T07:38:00,out for delivery,2025-01-10T12:45:00,delivery attempted,2025-01-10T12:45:00,arrival at delivery depot,2025-01-10T12:45:00,delivery attempted,2025-01-10T13:28:00,delivery attempted,2025-01-10T13:28:00,delivery attempted,2025-01-13T06:07:00,arrival at delivery depot,2025-01-13T06:07:00,arrival at delivery depot,2025-01-13T07:33:00,out for delivery,2025-01-13T07:33:00,out for delivery,2025-01-13T11:11:00,delivery attempted,2025-01-13T11:11:00,delivery attempted,2025-01-13T13:13:00,delivery attempted,2025-01-13T13:13:00,delivery attempted,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f02d4,3235694578,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-20T11:49:00,shipment manifested,2024-12-20T12:34:00,shipment dropped off awaiting carrier collection,2024-12-21T00:57:00,warehouse scan,2024-12-21T02:30:00,in transit,2024-12-21T02:30:00,in transit,2024-12-21T13:22:00,in transit,2024-12-21T21:31:00,warehouse scan,2024-12-22T23:13:00,warehouse scan,2024-12-23T00:00:00,in transit,2024-12-23T06:38:00,arrival scan,2024-12-23T06:38:00,export scan,2024-12-23T07:32:00,in transit,2024-12-24T10:45:00,in transit,2024-12-30T08:19:00,in transit,2024-12-31T13:15:00,arrival at delivery depot,2025-01-02T23:22:00,arrival at delivery depot,2025-01-03T07:47:00,arrival at delivery depot,2025-01-03T08:06:00,out for delivery,2025-01-03T09:58:00,delivery attempted,2025-01-03T11:09:00,delivery attempted,2025-01-03T11:09:00,delivery attempted,2025-01-04T06:36:00,arrival at delivery depot,2025-01-04T06:36:00,arrival at delivery depot,2025-01-04T08:15:00,out for delivery,2025-01-04T08:15:00,out for delivery,2025-01-04T09:41:00,delivery rescheduled,2025-01-04T09:41:00,delivery rescheduled,2025-01-04T10:27:00,delivery attempted,2025-01-04T10:27:00,delivery attempted,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f02da,5208325c-2a87-471a-b391-b6b09167dc76-90949,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-12-20T11:49:00,shipment manifested,2024-12-20T12:34:00,shipment dropped off awaiting carrier collection,2024-12-21T00:57:00,warehouse scan,2024-12-21T02:30:00,in transit,2024-12-21T02:30:00,in transit,2024-12-21T13:22:00,in transit,2024-12-21T21:31:00,warehouse scan,2024-12-22T23:13:00,warehouse scan,2024-12-23T00:00:00,in transit,2024-12-23T06:38:00,arrival scan,2024-12-23T06:38:00,export scan,2024-12-23T07:32:00,in transit,2024-12-24T10:45:00,in transit,2024-12-30T08:19:00,in transit,2024-12-31T13:15:00,arrival at delivery depot,2025-01-02T23:22:00,arrival at delivery depot,2025-01-03T07:47:00,arrival at delivery depot,2025-01-03T08:06:00,out for delivery,2025-01-03T09:58:00,delivery attempted,2025-01-03T11:09:00,delivery attempted,2025-01-03T11:09:00,delivery attempted,2025-01-04T06:36:00,arrival at delivery depot,2025-01-04T06:36:00,arrival at delivery depot,2025-01-04T08:15:00,out for delivery,2025-01-04T08:15:00,out for delivery,2025-01-04T09:41:00,delivery rescheduled,2025-01-04T09:41:00,delivery rescheduled,2025-01-04T10:27:00,delivery attempted,2025-01-04T10:27:00,delivery attempted,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f035f,3700004559,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-03T08:39:00,in transit,2025-01-06T10:58:00,in transit,2025-01-07T15:48:00,in transit,2025-01-07T17:32:00,customs clearance in progress,2025-01-07T18:17:00,additional information required for customs clearance,2025-01-07T18:26:00,arrival scan,2025-01-07T18:32:00,customs clearance in progress,2025-01-07T22:49:00,arrival at delivery depot,2025-01-07T23:12:00,released by customs. clearance complete.,2025-01-07T23:51:00,awaiting further instructions,2025-01-08T23:34:00,arrival at delivery depot,2025-01-09T06:18:00,arrival at delivery depot,2025-01-09T07:41:00,out for delivery,2025-01-09T11:15:00,delivery attempted,2025-01-09T12:01:00,delivery attempted,2025-01-10T07:38:00,out for delivery,2025-01-10T12:45:00,delivery attempted,2025-01-10T12:45:00,arrival at delivery depot,2025-01-10T12:45:00,delivery attempted,2025-01-10T13:28:00,delivery attempted,2025-01-10T13:28:00,delivery attempted,2025-01-13T06:07:00,arrival at delivery depot,2025-01-13T06:07:00,arrival at delivery depot,2025-01-13T07:33:00,out for delivery,2025-01-13T07:33:00,out for delivery,2025-01-13T11:11:00,delivery attempted,2025-01-13T11:11:00,delivery attempted,2025-01-13T13:13:00,delivery attempted,2025-01-13T13:13:00,delivery attempted,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a9238,CB3211278,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-21T10:57:00,delivery attempted,2025-01-21T10:57:00,delivery attempted,2025-01-21T17:50:25,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a9332,TI8954842,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-13T12:28:00,delivery attempted,2025-01-13T12:28:00,delivery attempted,2025-01-13T12:28:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a9cf7,TI5491743,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-03T05:56:00,warehouse scan,2025-01-03T05:58:00,out for delivery,2025-01-03T11:15:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439a9dcc,TI9560081,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-13T09:34:00,out for delivery,2025-01-13T10:40:00,delivery attempted,2025-01-13T10:40:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439aa412,3700558529,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-03T16:42:00,transit delay,2025-01-03T16:53:00,delivery to alternative address requested,2025-01-03T21:30:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439aa415,0fb2f753-6b1d-447f-a46e-fc7a5ea61d47-90185,5d0e294f-b483-4ba8-bd53-7f058427f35a,2025-01-03T16:42:00,transit delay,2025-01-03T16:53:00,delivery to alternative address requested,2025-01-03T21:30:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439aa8db,TI1826849,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-12-23T09:42:00,delivery attempted,2024-12-23T09:42:00,delivery attempted,2024-12-23T16:42:19,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439aa932,TI7150543,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-08T12:27:00,delivery attempted,2025-01-08T12:27:00,delivery attempted,2025-01-08T12:27:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439aafbc,CK307796321GB,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2024-10-17T00:04:22,in transit,2024-10-17T15:01:00,shipment collected,2024-10-21T08:03:28,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c107380fe7c6439ac1b7,TI6874965,66bdc51d-a6ec-4c82-8b6d-ae07fb619028,2025-01-07T07:57:00,out for delivery,2025-01-07T12:42:00,delivery attempted,2025-01-07T12:42:00,delivery attempted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0631,72d23e8a-4e1c-48a4-a9b4-f3a61b197b86-11687,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-29T06:25:00,in transit,2024-10-29T12:35:00,in transit,2024-10-31T02:55:00,customs clearance in progress,2024-11-01T01:50:00,in transit,2024-11-01T01:50:00,in transit,2024-11-01T22:29:00,in transit,2024-11-01T22:29:00,in transit,2024-11-02T20:59:00,in transit,2024-11-03T00:21:00,in transit,2024-11-03T00:21:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T04:28:00,arrival scan,2024-11-04T04:28:00,arrival scan,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-07T00:52:00,out for delivery,2024-11-07T00:52:00,out for delivery,2024-11-13T15:31:00,delivery attempted,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0646,9737583532,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-29T06:25:00,in transit,2024-10-29T12:35:00,in transit,2024-10-31T02:55:00,customs clearance in progress,2024-11-01T01:50:00,in transit,2024-11-01T01:50:00,in transit,2024-11-01T22:29:00,in transit,2024-11-01T22:29:00,in transit,2024-11-02T20:59:00,in transit,2024-11-03T00:21:00,in transit,2024-11-03T00:21:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T04:28:00,arrival scan,2024-11-04T04:28:00,arrival scan,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-07T00:52:00,out for delivery,2024-11-07T00:52:00,out for delivery,2024-11-13T15:31:00,delivery attempted,,,,,,,,,,,,,,
67d7c10c380fe7c6439f0900,72d23e8a-4e1c-48a4-a9b4-f3a61b197b86-11687,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-29T06:25:00,in transit,2024-10-29T12:35:00,in transit,2024-10-31T02:55:00,customs clearance in progress,2024-11-01T01:50:00,in transit,2024-11-01T01:50:00,in transit,2024-11-01T22:29:00,in transit,2024-11-01T22:29:00,in transit,2024-11-02T20:59:00,in transit,2024-11-03T00:21:00,in transit,2024-11-03T00:21:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T04:28:00,arrival scan,2024-11-04T04:28:00,arrival scan,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-07T00:52:00,out for delivery,2024-11-07T00:52:00,out for delivery,2024-11-13T15:31:00,delivery attempted,2024-11-13T15:31:00,delivery attempted,,,,,,,,,,,,
67d7c10c380fe7c6439f0913,9737583532,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-29T06:25:00,in transit,2024-10-29T12:35:00,in transit,2024-10-31T02:55:00,customs clearance in progress,2024-11-01T01:50:00,in transit,2024-11-01T01:50:00,in transit,2024-11-01T22:29:00,in transit,2024-11-01T22:29:00,in transit,2024-11-02T20:59:00,in transit,2024-11-03T00:21:00,in transit,2024-11-03T00:21:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T04:28:00,arrival scan,2024-11-04T04:28:00,arrival scan,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-07T00:52:00,out for delivery,2024-11-07T00:52:00,out for delivery,2024-11-13T15:31:00,delivery attempted,2024-11-13T15:31:00,delivery attempted,,,,,,,,,,,,
67d7c10c380fe7c6439f1110,72d23e8a-4e1c-48a4-a9b4-f3a61b197b86-11687,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-29T06:25:00,in transit,2024-10-29T12:35:00,in transit,2024-10-31T02:55:00,customs clearance in progress,2024-11-01T01:50:00,in transit,2024-11-01T01:50:00,in transit,2024-11-01T22:29:00,in transit,2024-11-01T22:29:00,in transit,2024-11-02T20:59:00,in transit,2024-11-03T00:21:00,in transit,2024-11-03T00:21:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T04:28:00,arrival scan,2024-11-04T04:28:00,arrival scan,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-07T00:52:00,out for delivery,2024-11-07T00:52:00,out for delivery,2024-11-13T15:31:00,delivery attempted,2024-11-13T15:31:00,delivery attempted,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T15:30:00,delivery attempted,,,,
67d7c10c380fe7c6439f111d,9737583532,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-29T06:25:00,in transit,2024-10-29T12:35:00,in transit,2024-10-31T02:55:00,customs clearance in progress,2024-11-01T01:50:00,in transit,2024-11-01T01:50:00,in transit,2024-11-01T22:29:00,in transit,2024-11-01T22:29:00,in transit,2024-11-02T20:59:00,in transit,2024-11-03T00:21:00,in transit,2024-11-03T00:21:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T04:28:00,arrival scan,2024-11-04T04:28:00,arrival scan,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-07T00:52:00,out for delivery,2024-11-07T00:52:00,out for delivery,2024-11-13T15:31:00,delivery attempted,2024-11-13T15:31:00,delivery attempted,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T15:30:00,delivery attempted,,,,
67d7c10c380fe7c6439f127a,72d23e8a-4e1c-48a4-a9b4-f3a61b197b86-11687,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-29T06:25:00,in transit,2024-10-29T12:35:00,in transit,2024-10-31T02:55:00,customs clearance in progress,2024-11-01T01:50:00,in transit,2024-11-01T01:50:00,in transit,2024-11-01T22:29:00,in transit,2024-11-01T22:29:00,in transit,2024-11-02T20:59:00,in transit,2024-11-03T00:21:00,in transit,2024-11-03T00:21:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T04:28:00,arrival scan,2024-11-04T04:28:00,arrival scan,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-07T00:52:00,out for delivery,2024-11-07T00:52:00,out for delivery,2024-11-13T15:31:00,delivery attempted,2024-11-13T15:31:00,delivery attempted,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T15:30:00,delivery attempted,2024-11-29T15:30:00,delivery attempted,,
67d7c10c380fe7c6439f1285,9737583532,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-29T06:25:00,in transit,2024-10-29T12:35:00,in transit,2024-10-31T02:55:00,customs clearance in progress,2024-11-01T01:50:00,in transit,2024-11-01T01:50:00,in transit,2024-11-01T22:29:00,in transit,2024-11-01T22:29:00,in transit,2024-11-02T20:59:00,in transit,2024-11-03T00:21:00,in transit,2024-11-03T00:21:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T04:28:00,arrival scan,2024-11-04T04:28:00,arrival scan,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-07T00:52:00,out for delivery,2024-11-07T00:52:00,out for delivery,2024-11-13T15:31:00,delivery attempted,2024-11-13T15:31:00,delivery attempted,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T15:30:00,delivery attempted,2024-11-29T15:30:00,delivery attempted,,
67d7c10c380fe7c6439f13b8,72d23e8a-4e1c-48a4-a9b4-f3a61b197b86-11687,5d0e294f-b483-4ba8-bd53-7f058427f35a,2024-10-29T06:25:00,in transit,2024-10-29T12:35:00,in transit,2024-10-31T02:55:00,customs clearance in progress,2024-11-01T01:50:00,in transit,2024-11-01T01:50:00,in transit,2024-11-01T22:29:00,in transit,2024-11-01T22:29:00,in transit,2024-11-02T20:59:00,in transit,2024-11-03T00:21:00,in transit,2024-11-03T00:21:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T03:57:00,in transit,2024-11-04T04:28:00,arrival scan,2024-11-04T04:28:00,arrival scan,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T06:00:00,out for delivery,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-05T13:30:00,delivery attempted,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T00:52:00,out for delivery,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-06T12:45:00,delivery attempted,2024-11-07T00:52:00,out for delivery,2024-11-07T00:52:00,out for delivery,2024-11-13T15:31:00,delivery attempted,2024-11-13T15:31:00,delivery attempted,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T10:36:00,out for delivery,2024-11-29T15:30:00,delivery attempted,2024-11-29T15:30:00,delivery attempted,2024-11-29T15:30:00,delivery attempted
